日時,アレイ,札幌→大通り,大通り→札幌,合計
2019-01-01T20:30:00+09:00,J2,403,433,836
2019-01-01T20:30:00+09:00,J3,851,776,1627
2019-01-01T20:30:00+09:00,J4,802,763,1565
2019-01-01T20:30:00+09:00,J5,385,424,809
2019-01-01T20:45:00+09:00,J1,1140,1149,2289
2019-01-01T20:45:00+09:00,J2,404,383,787
2019-01-01T20:45:00+09:00,J3,901,822,1723
2019-01-01T20:45:00+09:00,J4,712,794,1506
2019-01-01T20:45:00+09:00,J5,381,361,742
2019-01-01T21:00:00+09:00,J1,1022,1041,2063
2019-01-01T21:00:00+09:00,J2,449,447,896
2019-01-01T21:00:00+09:00,J3,836,743,1579
2019-01-01T21:00:00+09:00,J4,898,757,1655
2019-01-01T21:00:00+09:00,J5,403,443,846
2019-01-01T21:15:00+09:00,J1,941,1049,1990
2019-01-01T21:15:00+09:00,J2,493,426,919
2019-01-01T21:15:00+09:00,J3,811,701,1512
2019-01-01T21:15:00+09:00,J4,914,793,1707
2019-01-01T21:15:00+09:00,J5,414,433,847
2019-01-01T21:30:00+09:00,J1,970,1060,2030
2019-01-01T21:30:00+09:00,J2,500,452,952
2019-01-01T21:30:00+09:00,J3,814,609,1423
2019-01-01T21:30:00+09:00,J4,925,829,1754
2019-01-01T21:30:00+09:00,J5,439,433,872
2019-01-01T21:45:00+09:00,J1,973,1047,2020
2019-01-01T21:45:00+09:00,J2,499,467,966
2019-01-01T21:45:00+09:00,J3,644,600,1244
2019-01-01T21:45:00+09:00,J4,883,873,1756
2019-01-01T21:45:00+09:00,J5,465,430,895
2019-01-01T22:00:00+09:00,J1,956,970,1926
2019-01-01T22:00:00+09:00,J2,473,489,962
2019-01-01T22:00:00+09:00,J3,579,576,1155
2019-01-01T22:00:00+09:00,J4,942,811,1753
2019-01-01T22:00:00+09:00,J5,454,435,889
2019-01-01T22:15:00+09:00,J1,872,1007,1879
2019-01-01T22:15:00+09:00,J2,448,497,945
2019-01-01T22:15:00+09:00,J3,645,596,1241
2019-01-01T22:15:00+09:00,J4,848,730,1578
2019-01-01T22:15:00+09:00,J5,474,403,877
2019-01-01T22:30:00+09:00,J1,945,971,1916
2019-01-01T22:30:00+09:00,J2,471,533,1004
